recency,history_segment,history,mens,womens,zip_code,newbie,channel,visit,spend,y,treatment,uplift,p0,p1,group
1,1) $0 - $100,29.99,1,0,Rural,1,Phone,0,0.0,0,0,2.706359084984149e-10,1.7552570335641696e-08,1.782320624414011e-08,Lost Causes
9,2) $100 - $200,180.22,0,1,Surburban,0,Web,0,0.0,0,1,7.162331577268681e-10,1.629184408007813e-08,1.7008077237804997e-08,Lost Causes
5,4) $350 - $500,473.84,1,0,Rural,1,Web,0,0.0,0,1,4.5253906443858677e-10,1.7613055780692706e-08,1.8065594845131293e-08,Lost Causes
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0.0,0,1,7.704134372711362e-10,1.4976215842072064e-08,1.57466292793432e-08,Lost Causes
6,4) $350 - $500,478.19,0,1,Surburban,0,Phone,0,0.0,0,1,2.0683965734462514e-11,1.853722694036801e-08,1.855791090610247e-08,Lost Causes
6,3) $200 - $350,343.57,0,1,Surburban,0,Phone,0,0.0,0,0,1.2160092046773312e-09,1.625872077270841e-08,1.747472997738574e-08,Takers
7,5) $500 - $750,643.78,1,1,Surburban,1,Multichannel,1,0.0,0,0,2.7231603014908697e-08,1.0932091329192352e-07,1.3655251630683222e-07,Takers
3,1) $0 - $100,55.74,1,0,Urban,0,Phone,0,0.0,0,0,6.86491982589332e-11,1.728671055214115e-08,1.7355359750400084e-08,Lost Causes
10,1) $0 - $100,44.47,0,1,Rural,1,Web,0,0.0,0,1,1.5367655773399634e-09,1.5632345746669103e-08,1.7169111324009067e-08,Takers
5,1) $0 - $100,84.97,1,0,Surburban,1,Web,1,0.0,0,0,2.5465802667071316e-10,7.557165487559773e-08,7.582631290226844e-08,Lost Causes
3,2) $100 - $200,148.85,0,1,Surburban,0,Phone,0,0.0,0,0,4.11221297897008e-10,1.5763529468924467e-08,1.6174750766821475e-08,Lost Causes
6,4) $350 - $500,495.82,0,1,Surburban,0,Multichannel,0,0.0,0,0,1.4130393771068966e-09,1.7144871516385293e-08,1.855791089349219e-08,Takers
10,3) $200 - $350,249.63,1,0,Rural,0,Phone,0,0.0,0,0,-2.077150684494962e-10,1.618488338302913e-08,1.5977168314579634e-08,Lost Causes
8,1) $0 - $100,29.99,1,0,Urban,0,Phone,1,0.0,0,1,-2.9042103862691178e-09,1.1287563213575232e-07,1.099714217494832e-07,Lost Causes
3,3) $200 - $350,225.23,0,1,Urban,1,Phone,0,0.0,0,0,5.956795938443084e-10,1.6515967884183455e-08,1.7111647478027763e-08,Lost Causes
1,2) $100 - $200,160.66,0,1,Urban,0,Phone,1,0.0,0,1,1.4477562377245636e-09,1.1095237934034497e-07,1.1240013557806953e-07,Takers
9,1) $0 - $100,55.6,1,0,Rural,1,Phone,0,0.0,0,1,7.560734281087988e-10,1.4696848426482446e-08,1.5452921854591245e-08,Lost Causes
1,1) $0 - $100,82.72,1,0,Urban,1,Phone,0,0.0,0,1,2.481078885785114e-10,1.609433560742955e-08,1.6342443496008062e-08,Lost Causes
10,1) $0 - $100,70.86,1,0,Rural,0,Phone,0,0.0,0,1,-6.811442758666013e-10,1.6309723631692128e-08,1.5628579355825527e-08,Lost Causes
11,1) $0 - $100,49.53,1,0,Surburban,0,Phone,1,0.0,0,0,-7.238861226911618e-09,1.0674338006979285e-07,9.950451884288123e-08,Lost Causes
1,2) $100 - $200,129.1,1,0,Rural,1,Web,0,0.0,0,1,2.659224135364821e-10,1.7245088623765887e-08,1.751101103730237e-08,Lost Causes
2,1) $0 - $100,37.06,1,0,Urban,1,Web,0,0.0,0,1,2.459238434066003e-10,1.595391756297147e-08,1.619984140637807e-08,Lost Causes
7,3) $200 - $350,320.53,1,1,Urban,0,Web,0,0.0,0,0,9.725850044242796e-10,1.665364846969007e-08,1.762623347411435e-08,Takers
6,"6) $750 - $1,000",916.55,1,1,Surburban,1,Phone,0,0.0,0,1,9.095730569751012e-10,1.6280138103013164e-08,1.7189711159988266e-08,Lost Causes
2,4) $350 - $500,363.11,0,1,Surburban,0,Web,0,0.0,0,1,1.87776983437015e-10,1.8934903388517647e-08,1.9122680371954662e-08,Lost Causes
2,1) $0 - $100,90.53,1,0,Surburban,1,Phone,0,0.0,0,1,2.424580276038047e-10,1.57265115933947e-08,1.5968969620998505e-08,Lost Causes
2,4) $350 - $500,366.35,1,1,Surburban,0,Phone,0,0.0,0,0,1.8605558520438946e-10,1.8768606251323938e-08,1.8954661836528327e-08,Lost Causes
1,5) $500 - $750,628.15,1,0,Surburban,1,Web,0,0.0,0,1,-3.2960427501086863e-13,1.8958285227506196e-08,1.8957955623231185e-08,Lost Causes
9,2) $100 - $200,123.45,1,0,Surburban,1,Web,0,0.0,0,1,7.57232341351539e-10,1.4719636733474936e-08,1.5476869074826475e-08,Lost Causes
2,"7) $1,000 +",1030.78,0,1,Surburban,1,Web,0,0.0,0,1,6.350492790984326e-10,1.761280521703459e-08,1.8247854496133024e-08,Lost Causes
8,2) $100 - $200,143.47,1,0,Surburban,1,Phone,0,0.0,0,0,5.117948702465655e-10,1.5007667579848382e-08,1.5519462450094948e-08,Lost Causes
5,4) $350 - $500,480.52,0,1,Surburban,1,Multichannel,0,0.0,0,0,9.221143027134617e-10,1.6502586482425613e-08,1.7424700785139074e-08,Lost Causes
9,2) $100 - $200,111.02,0,1,Urban,0,Phone,0,0.0,0,1,6.302434979504826e-10,1.4835751256832e-08,1.5465994754782482e-08,Lost Causes
7,4) $350 - $500,386.49,0,1,Urban,1,Phone,0,0.0,0,1,9.479770351955182e-10,1.6965049069444654e-08,1.7913026104640172e-08,Takers
7,3) $200 - $350,333.49,0,1,Urban,0,Multichannel,0,0.0,0,0,1.2499989010038623e-09,1.6714626555819977e-08,1.796462545682384e-08,Takers
8,3) $200 - $350,237.25,1,0,Surburban,0,Phone,0,0.0,0,0,2.534882835050764e-10,1.626795394416141e-08,1.6521442227666486e-08,Lost Causes
3,2) $100 - $200,173.08,0,1,Surburban,1,Phone,0,0.0,0,1,7.873378664496131e-10,1.5607835271504235e-08,1.639517313795385e-08,Lost Causes
10,1) $0 - $100,38.91,0,1,Rural,0,Web,0,0.0,0,1,2.9709504571944684e-10,1.6871779009088107e-08,1.7168874054807554e-08,Lost Causes
1,1) $0 - $100,59.01,0,1,Urban,1,Web,0,0.0,0,1,2.41886193158667e-10,1.7442675924948687e-08,1.7684562118107354e-08,Lost Causes
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,1,-6.696670726023026e-10,1.603465762207787e-08,1.5364990549475566e-08,Lost Causes
2,1) $0 - $100,29.99,0,1,Surburban,0,Web,1,0.0,0,0,4.138001777702848e-09,9.730671538101436e-08,1.014447171587172e-07,Takers
9,3) $200 - $350,250.5,1,1,Urban,0,Phone,0,0.0,0,1,7.26608034074575e-10,1.6076254954409163e-08,1.6802862988483738e-08,Lost Causes
6,1) $0 - $100,91.19,0,1,Surburban,0,Phone,0,0.0,0,0,-3.193015436552174e-11,1.5797874804538813e-08,1.576594465017329e-08,Lost Causes
1,2) $100 - $200,149.7,1,0,Surburban,1,Phone,0,0.0,0,1,2.431050603247746e-10,1.576705994613321e-08,1.6010165006457983e-08,Lost Causes
1,1) $0 - $100,58.46,0,1,Rural,0,Web,1,0.0,0,1,1.901783940397544e-09,1.8072048337586735e-07,1.826222673162649e-07,Takers
5,2) $100 - $200,113.36,0,1,Urban,0,Web,0,0.0,0,0,2.328170848859204e-10,1.577544053188348e-08,1.60082576167694e-08,Lost Causes
10,4) $350 - $500,417.29,0,1,Surburban,1,Multichannel,0,0.0,0,0,9.15082134150724e-10,1.7056627604728084e-08,1.7971709738878808e-08,Lost Causes
3,1) $0 - $100,29.99,1,0,Urban,1,Web,0,0.0,0,0,2.445730796220262e-10,1.586620745613786e-08,1.6110780535759887e-08,Lost Causes
9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0.0,0,1,-7.032196411398346e-11,1.6763043134625077e-08,1.6692721170511094e-08,Lost Causes
11,3) $200 - $350,287.27,0,1,Urban,0,Phone,0,0.0,0,1,1.1369469367310016e-09,1.7865877527592533e-08,1.9002824464323535e-08,Takers
3,1) $0 - $100,79.71,1,0,Urban,0,Web,0,0.0,0,1,6.67435037120582e-11,1.6809547700773876e-08,1.6876291204485935e-08,Lost Causes
9,1) $0 - $100,92.05,0,1,Rural,0,Phone,0,0.0,0,0,2.3026059109109913e-10,1.594576259867429e-08,1.617602318976539e-08,Lost Causes
2,2) $100 - $200,150.97,1,0,Urban,0,Web,0,0.0,0,0,6.645340078209034e-11,1.673885551122767e-08,1.680530891200976e-08,Lost Causes
2,1) $0 - $100,29.99,0,1,Rural,0,Phone,0,0.0,0,0,3.803793284986527e-10,1.6784935051272877e-08,1.716531437977153e-08,Lost Causes
7,3) $200 - $350,293.79,1,0,Surburban,0,Phone,1,0.0,0,1,2.6407827747882634e-08,1.0639733989306296e-07,1.328051676409456e-07,Takers
10,1) $0 - $100,46.05,1,0,Urban,0,Web,0,0.0,0,1,-6.905409129124054e-10,1.6534169493261215e-08,1.584362858034881e-08,Lost Causes
9,1) $0 - $100,29.99,0,1,Urban,0,Web,0,0.0,0,0,-7.032196411398346e-11,1.6763043134625077e-08,1.6692721170511094e-08,Lost Causes
2,4) $350 - $500,496.21,1,1,Surburban,0,Multichannel,1,385.28,1,1,-1.1725092985415131e-07,0.9999970334563774,0.9999969162054475,Sure Things
5,2) $100 - $200,182.88,0,1,Urban,1,Phone,0,0.0,0,1,8.499417464909524e-10,1.5679438526594585e-08,1.6529380273085537e-08,Lost Causes
6,1) $0 - $100,49.18,0,1,Surburban,1,Web,0,0.0,0,1,4.6032204843145354e-10,1.565995190385438e-08,1.6120273952285833e-08,Lost Causes
9,1) $0 - $100,90.2,0,1,Surburban,1,Web,0,0.0,0,1,7.403736562010384e-10,1.5274436910101937e-08,1.6014810566302975e-08,Lost Causes
1,"7) $1,000 +",1431.18,0,1,Urban,1,Multichannel,0,0.0,0,0,-2.54921495555649e-13,1.957322350621959e-08,1.9572968584724035e-08,Lost Causes
10,1) $0 - $100,29.99,1,0,Surburban,0,Phone,0,0.0,0,1,-6.696670726023026e-10,1.603465762207787e-08,1.5364990549475566e-08,Lost Causes
10,1) $0 - $100,60.43,0,1,Surburban,0,Web,0,0.0,0,1,-4.653548144739982e-10,1.6293079295338585e-08,1.5827724480864587e-08,Lost Causes
4,3) $200 - $350,211.49,0,1,Urban,0,Multichannel,0,0.0,0,0,9.093380341904686e-10,1.6350900427819937e-08,1.7260238462010406e-08,Lost Causes
2,4) $350 - $500,440.45,1,0,Rural,0,Phone,1,0.0,0,1,-3.1224689149527044e-09,1.7717719562222992e-07,1.7405472670727721e-07,Lost Causes
10,3) $200 - $350,231.83,1,1,Surburban,0,Web,0,0.0,0,1,2.6412392465642073e-10,1.654893638337767e-08,1.6813060308034092e-08,Lost Causes
1,"6) $750 - $1,000",829.7,1,1,Urban,1,Phone,0,0.0,0,0,-6.55900994812705e-13,1.9531125750998087e-08,1.9530469850003274e-08,Lost Causes
6,3) $200 - $350,265.27,1,1,Surburban,1,Web,0,0.0,0,0,6.578909888868152e-10,1.6542227901915064e-08,1.720011889080188e-08,Lost Causes
6,1) $0 - $100,50.49,0,1,Urban,0,Web,0,0.0,0,0,-1.7297884006520847e-10,1.6293075564090647e-08,1.612009672402544e-08,Lost Causes
1,3) $200 - $350,312.86,1,0,Urban,0,Phone,0,0.0,0,1,-2.7996259643117674e-13,1.9609840822993104e-08,1.9609560860396672e-08,Lost Causes
8,2) $100 - $200,100.57,0,1,Urban,0,Web,0,0.0,0,1,2.375297204847995e-10,1.6093905397782648e-08,1.6331435118267447e-08,Lost Causes
6,1) $0 - $100,66.93,0,1,Urban,0,Web,0,0.0,0,0,-4.800463913453911e-10,1.6807677548925174e-08,1.6327631157579783e-08,Lost Causes
4,1) $0 - $100,41.11,0,1,Surburban,0,Phone,0,0.0,0,1,7.132009637904357e-10,1.5836348786050763e-08,1.65495497498412e-08,Lost Causes
3,3) $200 - $350,209.66,0,1,Surburban,1,Multichannel,0,0.0,0,1,8.330936970056757e-10,1.6514817844586124e-08,1.73479115415918e-08,Lost Causes
5,4) $350 - $500,418.83,1,1,Urban,1,Multichannel,1,0.0,0,1,4.9655434974758464e-09,1.1965315588636887e-07,1.246186993838447e-07,Takers
1,3) $200 - $350,227.59,1,1,Surburban,0,Phone,0,0.0,0,1,-2.3762061863115146e-13,1.923721494945648e-08,1.923697732883785e-08,Lost Causes
3,5) $500 - $750,664.5,1,0,Surburban,1,Web,0,0.0,0,1,6.398281647742019e-10,1.7741028542424033e-08,1.8380856707198235e-08,Lost Causes
10,"6) $750 - $1,000",831.52,1,0,Surburban,1,Web,0,0.0,0,1,7.357040229453771e-10,1.7151862284459967e-08,1.7887566307405345e-08,Lost Causes
5,"6) $750 - $1,000",952.06,1,1,Surburban,1,Multichannel,0,0.0,0,1,9.096374371930411e-10,1.6280061523243185e-08,1.7189698960436226e-08,Lost Causes
9,3) $200 - $350,329.72,0,1,Surburban,1,Web,1,0.0,0,0,2.3535319223308455e-08,1.2739370305220745e-07,1.509290222755159e-07,Takers
10,2) $100 - $200,128.9,0,1,Urban,1,Web,0,0.0,0,1,1.0970578075058981e-09,1.4972201072724308e-08,1.6069258880230206e-08,Takers
3,2) $100 - $200,153.16,1,0,Rural,0,Web,0,0.0,0,1,6.642083482302715e-11,1.6686696334364166e-08,1.6753117169187193e-08,Lost Causes
2,3) $200 - $350,318.43,1,0,Urban,0,Web,0,0.0,0,1,2.0155995632411203e-10,2.0314368540505436e-08,2.0515928496829548e-08,Lost Causes
1,"7) $1,000 +",1358.36,1,1,Urban,1,Web,1,0.0,0,0,6.971441850437598e-10,1.790237152824038e-07,1.7972085946744756e-07,Lost Causes
1,4) $350 - $500,448.36,1,0,Surburban,0,Multichannel,0,0.0,0,0,-1.581924697620924e-13,1.9522509432048684e-08,1.9522351239578922e-08,Lost Causes
2,3) $200 - $350,272.09,1,0,Urban,0,Web,0,0.0,0,1,2.0155477948529988e-10,2.031436775277456e-08,2.051592253225986e-08,Lost Causes
10,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0.0,0,1,1.1327682413178468e-09,1.5149304128459184e-08,1.628207236977703e-08,Takers
5,1) $0 - $100,67.55,1,0,Surburban,0,Phone,0,0.0,0,1,-3.6683329246182437e-10,1.6182720250856682e-08,1.5815886958394858e-08,Lost Causes
9,2) $100 - $200,118.38,1,0,Surburban,0,Phone,0,0.0,0,1,-2.8885866627291466e-10,1.5658389508998812e-08,1.5369530842725898e-08,Lost Causes
10,1) $0 - $100,83.41,1,0,Surburban,1,Web,0,0.0,0,1,7.572417388262357e-10,1.4719632942011346e-08,1.5476874680837582e-08,Lost Causes
3,4) $350 - $500,414.64,1,0,Urban,1,Phone,0,0.0,0,1,6.179239498257568e-10,1.7133244102024027e-08,1.7751168051849784e-08,Lost Causes
1,2) $100 - $200,127.55,1,0,Rural,1,Phone,0,0.0,0,1,2.659207722339838e-10,1.7245089825694495e-08,1.751101059792848e-08,Lost Causes
10,2) $100 - $200,190.34,0,1,Surburban,0,Web,0,0.0,0,0,2.452042883701885e-10,1.661692257537032e-08,1.686212686374051e-08,Lost Causes
6,"6) $750 - $1,000",791.34,1,1,Surburban,1,Multichannel,1,0.0,0,1,2.1134822706870302e-08,1.0075029192324198e-07,1.2188511463011228e-07,Takers
2,3) $200 - $350,231.35,0,1,Surburban,1,Web,0,0.0,0,1,6.064409685160605e-10,1.6814094930972332e-08,1.7420535899488392e-08,Lost Causes
3,1) $0 - $100,32.45,1,0,Urban,0,Web,1,0.0,0,0,1.9682920697889403e-08,1.1736685178768705e-07,1.3704977248557645e-07,Takers
12,1) $0 - $100,38.68,0,1,Rural,1,Web,1,0.0,0,1,2.3945075917007214e-08,1.4304079284847344e-07,1.6698586876548065e-07,Takers
8,4) $350 - $500,386.47,1,0,Urban,0,Web,0,0.0,0,1,3.943141737605151e-10,1.7303566047740674e-08,1.769788022150119e-08,Lost Causes
7,4) $350 - $500,351.51,0,1,Urban,0,Web,1,0.0,0,0,3.422596624161513e-09,1.3352425098031933e-07,1.3694684760448084e-07,Takers
8,2) $100 - $200,113.28,1,0,Surburban,1,Web,0,0.0,0,0,5.103929508168388e-10,1.496647608562733e-08,1.547686903644417e-08,Lost Causes
3,3) $200 - $350,313.49,1,0,Surburban,0,Phone,1,0.0,0,1,-8.323838941104887e-09,1.5735344680619677e-07,1.4902960786509188e-07,Lost Causes
9,1) $0 - $100,29.99,0,1,Urban,1,Phone,0,0.0,0,1,1.1327682406820857e-09,1.514930411995523e-08,1.6282072360637317e-08,Takers
9,2) $100 - $200,107.92,0,1,Urban,0,Web,0,0.0,0,0,2.306070465025962e-10,1.562570330191825e-08,1.5856310348420845e-08,Lost Causes
4,4) $350 - $500,376.44,1,0,Surburban,0,Web,0,0.0,0,1,6.407683351963956e-10,1.7761936148460937e-08,1.8402704483657333e-08,Lost Causes
1,2) $100 - $200,141.53,0,1,Surburban,0,Phone,0,0.0,0,1,4.383660058617637e-10,1.6801706651748207e-08,1.724007265760997e-08,Lost Causes
10,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0.0,0,1,-6.860783116807469e-10,1.6425745296045187e-08,1.573966698436444e-08,Lost Causes
2,"6) $750 - $1,000",859.59,1,0,Rural,1,Multichannel,0,0.0,0,1,3.879002782730585e-14,1.9902833171670238e-08,1.9902871961698065e-08,Lost Causes
2,4) $350 - $500,370.11,1,1,Rural,1,Web,0,0.0,0,1,-3.7294958796373783e-13,2.0075122633191908e-08,2.0074749683603944e-08,Lost Causes
10,1) $0 - $100,65.29,1,0,Rural,0,Web,0,0.0,0,0,-6.984097486724229e-10,1.6723102231488238e-08,1.6024692482815815e-08,Lost Causes
7,"6) $750 - $1,000",879.0,1,0,Urban,1,Multichannel,0,0.0,0,0,1.324652321704475e-09,1.6736351507308107e-08,1.8061003829012582e-08,Takers
7,5) $500 - $750,595.85,1,0,Urban,1,Web,0,0.0,0,0,1.069619751573469e-09,1.7059781192709357e-08,1.8129400944282826e-08,Takers
4,2) $100 - $200,176.21,0,1,Urban,1,Web,0,0.0,0,1,7.982109541785279e-10,1.5825987168923418e-08,1.6624198123101946e-08,Lost Causes
7,1) $0 - $100,29.99,1,0,Rural,0,Web,0,0.0,0,1,-3.645366642227873e-10,1.6077347959260598e-08,1.571281129503781e-08,Lost Causes
3,2) $100 - $200,104.25,0,1,Urban,1,Web,0,0.0,0,1,2.2964455593900237e-10,1.6565001236858083e-08,1.6794645792797085e-08,Lost Causes
10,2) $100 - $200,143.28,1,0,Surburban,1,Phone,0,0.0,0,0,7.523059839679897e-10,1.4623928706712416e-08,1.5376234690680406e-08,Lost Causes
1,3) $200 - $350,340.16,1,1,Surburban,0,Phone,1,0.0,0,0,6.825333384370317e-09,1.5226992999189986e-07,1.5909526337627018e-07,Takers
4,4) $350 - $500,451.46,1,0,Urban,1,Phone,0,0.0,0,1,6.14816877021775e-10,1.704675050293908e-08,1.7661567379960855e-08,Lost Causes
4,3) $200 - $350,270.26,0,1,Rural,1,Web,1,0.0,0,1,-1.8117039154648693e-10,1.2066084005307736e-07,1.2047966966153087e-07,Lost Causes
10,3) $200 - $350,245.61,1,1,Rural,1,Phone,0,0.0,0,0,5.977750297687256e-10,1.5907972342761924e-08,1.650574737253065e-08,Lost Causes
5,1) $0 - $100,79.62,0,1,Rural,0,Web,1,0.0,0,1,-2.8213792914205602e-08,1.562424979141296e-07,1.28028704999924e-07,Lost Causes
3,3) $200 - $350,222.8,1,0,Surburban,0,Phone,0,0.0,0,1,-4.92192774855553e-10,1.9182440897351655e-08,1.8690248122496102e-08,Lost Causes
3,3) $200 - $350,297.43,1,1,Urban,1,Multichannel,0,0.0,0,0,6.835975278135912e-10,1.8960099483506306e-08,1.9643697011319897e-08,Lost Causes
12,5) $500 - $750,566.44,1,0,Surburban,1,Web,0,0.0,0,1,7.155724823617786e-10,1.668435728591279e-08,1.7399929768274567e-08,Lost Causes
5,4) $350 - $500,463.36,1,1,Urban,0,Web,0,0.0,0,1,1.1520854651510414e-09,1.7476104057246573e-08,1.8628189522397615e-08,Takers
2,1) $0 - $100,79.11,1,0,Urban,1,Phone,0,0.0,0,1,2.450536983929093e-10,1.5897519370480892e-08,1.61425730688738e-08,Lost Causes
2,2) $100 - $200,104.79,0,1,Rural,1,Web,0,0.0,0,1,5.461085153591064e-10,1.7850034433674584e-08,1.839614294903369e-08,Lost Causes
5,4) $350 - $500,433.1,0,1,Urban,0,Multichannel,0,0.0,0,1,1.4131151820233646e-09,1.7144795708145312e-08,1.8557910890168677e-08,Takers
1,1) $0 - $100,87.12,0,1,Surburban,0,Phone,0,0.0,0,1,4.304192229395142e-10,1.6496288144192963e-08,1.6926707367132477e-08,Lost Causes
2,2) $100 - $200,184.01,0,1,Surburban,1,Web,0,0.0,0,0,8.041894491914145e-10,1.5941727843069608e-08,1.6745917292261022e-08,Lost Causes
10,1) $0 - $100,59.78,0,1,Rural,1,Phone,0,0.0,0,1,9.865761798363655e-10,1.5000855849562876e-08,1.598743202939924e-08,Takers
1,3) $200 - $350,265.66,1,1,Surburban,1,Phone,0,0.0,0,0,-5.582176432257198e-13,1.956948607618149e-08,1.9568927858538263e-08,Lost Causes
10,2) $100 - $200,165.83,1,0,Surburban,0,Web,0,0.0,0,0,-6.107233198853334e-10,1.5614888422134836e-08,1.5004165102249502e-08,Lost Causes
3,2) $100 - $200,142.28,1,0,Urban,1,Phone,0,0.0,0,0,2.4699899929846333e-10,1.6023331203405404e-08,1.6270330202703867e-08,Lost Causes
3,1) $0 - $100,29.99,1,0,Urban,0,Web,0,0.0,0,1,6.803176756220614e-11,1.713629242894511e-08,1.7204324196507316e-08,Lost Causes
5,2) $100 - $200,189.46,1,0,Urban,0,Phone,0,0.0,0,1,1.30571796921355e-10,1.58502898931334e-08,1.5980861690054754e-08,Lost Causes
1,5) $500 - $750,661.76,1,0,Urban,1,Web,0,0.0,0,1,-3.601593450115863e-13,1.9285982159323813e-08,1.92856219999788e-08,Lost Causes
3,3) $200 - $350,211.49,0,1,Surburban,0,Phone,0,0.0,0,1,-4.0428618595920145e-12,1.691250395358172e-08,1.6908461091722127e-08,Lost Causes
9,4) $350 - $500,412.97,1,1,Surburban,0,Web,0,0.0,0,0,-1.6590140450766248e-10,1.861009722389921e-08,1.8444195819391548e-08,Lost Causes
5,3) $200 - $350,316.47,0,1,Urban,0,Multichannel,0,0.0,0,1,1.2159359214458454e-09,1.625901309538562e-08,1.7474949016831464e-08,Takers
10,1) $0 - $100,85.0,0,1,Rural,0,Web,0,0.0,0,1,-2.0656098787557584e-10,1.6474557629540702e-08,1.6267996641665127e-08,Lost Causes
10,2) $100 - $200,127.84,0,1,Surburban,1,Phone,0,0.0,0,1,1.070070880453694e-09,1.4603658485563071e-08,1.5673729366016765e-08,Takers
5,5) $500 - $750,535.41,0,1,Surburban,1,Phone,0,0.0,0,0,9.221240807615638e-10,1.6502626218664396e-08,1.742475029942596e-08,Lost Causes
5,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0.0,0,1,-3.685700759976755e-10,1.625485831083738e-08,1.5886288234839706e-08,Lost Causes
4,1) $0 - $100,29.99,1,0,Urban,0,Phone,0,0.0,0,1,6.595273182043565e-11,1.6621740239084692e-08,1.6687692970905128e-08,Lost Causes
1,5) $500 - $750,537.89,1,0,Urban,1,Web,0,0.0,0,1,-3.4980042034241843e-13,1.8731277574099324e-08,1.873092777367898e-08,Lost Causes
10,1) $0 - $100,99.21,0,1,Surburban,1,Web,0,0.0,0,1,1.1192247818117116e-09,1.5274436918676028e-08,1.639366170048774e-08,Takers
2,"7) $1,000 +",1049.77,0,1,Urban,1,Web,0,0.0,0,1,6.523039852360924e-10,1.8091947662765542e-08,1.8744251648001635e-08,Lost Causes
3,1) $0 - $100,29.99,1,0,Rural,0,Phone,1,0.0,0,1,1.4591795258434808e-08,1.0849589420538443e-07,1.2308768946381923e-07,Takers
4,"7) $1,000 +",1042.49,1,1,Urban,1,Web,1,0.0,0,1,6.138165626929227e-09,1.680247763070976e-07,1.7416294193402682e-07,Takers
9,1) $0 - $100,49.77,0,1,Surburban,1,Web,1,0.0,0,0,7.2367262757655645e-09,1.1418376298598404e-07,1.214204892617496e-07,Takers
10,1) $0 - $100,44.14,0,1,Rural,0,Web,0,0.0,0,1,2.9714393306123167e-10,1.6871779253463654e-08,1.7168923186524885e-08,Lost Causes
3,2) $100 - $200,150.79,1,0,Surburban,1,Phone,0,0.0,0,1,2.37441315755568e-10,1.5400989508044674e-08,1.5638430823800242e-08,Lost Causes
12,1) $0 - $100,29.99,1,0,Surburban,1,Phone,0,0.0,0,1,7.714653581822516e-10,1.4996169983718917e-08,1.576763534190117e-08,Lost Causes
5,4) $350 - $500,436.83,0,1,Surburban,0,Phone,0,0.0,0,1,2.076559827184306e-11,1.853714529215113e-08,1.8557910890422972e-08,Lost Causes
10,3) $200 - $350,294.97,1,1,Surburban,0,Web,0,0.0,0,1,5.008088927028799e-10,1.7395142868060663e-08,1.7895951760763543e-08,Lost Causes
9,1) $0 - $100,31.69,0,1,Surburban,0,Web,1,0.0,0,1,-4.3725053710636936e-09,1.1035336279040918e-07,1.0598085741934548e-07,Lost Causes
11,1) $0 - $100,61.68,1,0,Surburban,0,Phone,0,0.0,0,1,-6.82933186947006e-10,1.6352848663195946e-08,1.566991547624894e-08,Lost Causes
9,1) $0 - $100,35.84,0,1,Urban,0,Phone,0,0.0,0,1,7.278943704006994e-10,1.6029467199022148e-08,1.6757361569422847e-08,Lost Causes
11,1) $0 - $100,29.99,1,0,Urban,1,Phone,0,0.0,0,1,7.704134372711362e-10,1.4976215842072064e-08,1.57466292793432e-08,Lost Causes
2,3) $200 - $350,296.11,1,0,Urban,0,Web,1,0.0,0,0,-3.0813733795003033e-09,1.6839659339401254e-07,1.6531522001451224e-07,Lost Causes
10,2) $100 - $200,154.92,0,1,Surburban,1,Phone,0,0.0,0,1,1.060160342351122e-09,1.446840565442106e-08,1.5528565996772183e-08,Takers
1,2) $100 - $200,141.87,1,0,Surburban,1,Phone,0,0.0,0,0,2.502079568419697e-10,1.622773236848181e-08,1.647794032532378e-08,Lost Causes
3,2) $100 - $200,170.51,1,0,Surburban,1,Phone,0,0.0,0,1,8.099260070367774e-10,1.5559350985774283e-08,1.636927699281106e-08,Lost Causes
8,3) $200 - $350,203.66,0,1,Urban,0,Phone,0,0.0,0,1,1.1344998362285315e-09,1.5651911735736237e-08,1.678641157196477e-08,Takers
1,1) $0 - $100,54.4,0,1,Urban,1,Phone,0,0.0,0,0,2.4190060516605844e-10,1.744270154547263e-08,1.768460215063869e-08,Lost Causes
8,1) $0 - $100,87.02,1,0,Surburban,0,Web,0,0.0,0,0,-6.74224001186245e-10,1.6144350625881235e-08,1.547012662469499e-08,Lost Causes
